,time,KWH
859,2006/2/7 19:59,0
860,2006/2/7 20:59,0
861,2006/2/7 21:59,0
862,2006/2/7 22:59,0
863,2006/2/7 23:59,0
864,2006/2/8 0:59,0
865,2006/2/8 1:59,0
866,2006/2/8 2:59,0
867,2006/2/8 3:59,0
868,2006/2/8 4:59,0
869,2006/2/8 5:59,0
870,2006/2/8 6:59,0
871,2006/2/8 7:59,0
872,2006/2/8 8:59,0
873,2006/2/8 9:59,0
874,2006/2/8 10:59,2960
875,2006/2/8 11:59,3017.5
876,2006/2/8 12:59,2867.5
877,2006/2/8 13:59,2985
878,2006/2/8 14:59,3135
879,2006/2/8 15:59,3057.5
880,2006/2/8 16:59,3145
881,2006/2/8 17:59,2982.5
882,2006/2/8 18:59,2927.5
883,2006/2/8 19:59,2902.5
884,2006/2/8 20:59,2842.5
885,2006/2/8 21:59,3030
886,2006/2/8 22:59,3237.5
887,2006/2/8 23:59,3122.5
888,2006/2/9 0:59,3017.5
889,2006/2/9 1:59,2922.5
890,2006/2/9 2:59,2922.5
891,2006/2/9 3:59,2875
892,2006/2/9 4:59,2812.5
893,2006/2/9 5:59,2787.5
894,2006/2/9 6:59,3125
895,2006/2/9 7:59,3170
896,2006/2/9 8:59,3135
897,2006/2/9 9:59,2942.5
898,2006/2/9 10:59,2877.5
899,2006/2/9 11:59,2890
900,2006/2/9 12:59,2845
901,2006/2/9 13:59,2980
902,2006/2/9 14:59,3285
903,2006/2/9 15:59,3207.5
904,2006/2/9 16:59,3107.5
905,2006/2/9 17:59,2920
906,2006/2/9 18:59,2805
907,2006/2/9 19:59,2762.5
908,2006/2/9 20:59,2777.5
909,2006/2/9 21:59,2917.5
910,2006/2/9 22:59,3190
911,2006/2/9 23:59,3105
912,2006/2/10 0:59,3050
913,2006/2/10 1:59,2900
914,2006/2/10 2:59,2857.5
915,2006/2/10 3:59,2845
916,2006/2/10 4:59,2740
917,2006/2/10 5:59,2790
918,2006/2/10 6:59,3070
919,2006/2/10 7:59,3065
920,2006/2/10 8:59,3150
921,2006/2/10 9:59,3027.5
922,2006/2/10 10:59,2925
923,2006/2/10 11:59,2907.5
924,2006/2/10 12:59,2852.5
925,2006/2/10 13:59,2957.5
926,2006/2/10 14:59,3205
927,2006/2/10 15:59,3187.5
928,2006/2/10 16:59,3185
929,2006/2/10 17:59,2972.5
930,2006/2/10 18:59,2895
931,2006/2/10 19:59,2835
932,2006/2/10 20:59,2777.5
933,2006/2/10 21:59,2925
934,2006/2/10 22:59,3175
935,2006/2/10 23:59,3082.5
936,2006/2/11 0:59,3005
937,2006/2/11 1:59,2925
938,2006/2/11 2:59,2787.5
939,2006/2/11 3:59,2732.5
940,2006/2/11 4:59,2695
941,2006/2/11 5:59,2765
942,2006/2/11 6:59,3007.5
943,2006/2/11 7:59,3007.5
944,2006/2/11 8:59,3035
945,2006/2/11 9:59,2872.5
946,2006/2/11 10:59,2732.5
947,2006/2/11 11:59,2750
948,2006/2/11 12:59,2750
949,2006/2/11 13:59,2892.5
950,2006/2/11 14:59,3180
951,2006/2/11 15:59,3057.5
952,2006/2/11 16:59,3077.5
953,2006/2/11 17:59,2930
954,2006/2/11 18:59,2820
955,2006/2/11 19:59,2797.5
956,2006/2/11 20:59,2755
957,2006/2/11 21:59,2875
958,2006/2/11 22:59,3102.5
959,2006/2/11 23:59,3022.5
960,2006/2/12 0:59,2987.5
961,2006/2/12 1:59,2875
962,2006/2/12 2:59,2782.5
963,2006/2/12 3:59,2717.5
964,2006/2/12 4:59,2672.5
965,2006/2/12 5:59,2660
966,2006/2/12 6:59,2975
967,2006/2/12 7:59,2965
968,2006/2/12 8:59,2960
969,2006/2/12 9:59,2752.5
970,2006/2/12 10:59,2592.5
971,2006/2/12 11:59,2585
972,2006/2/12 12:59,2605
973,2006/2/12 13:59,2767.5
974,2006/2/12 14:59,3052.5
975,2006/2/12 15:59,3015
976,2006/2/12 16:59,2977.5
977,2006/2/12 17:59,2855
978,2006/2/12 18:59,2750
979,2006/2/12 19:59,2700
980,2006/2/12 20:59,2647.5
981,2006/2/12 21:59,2795
982,2006/2/12 22:59,3000
983,2006/2/12 23:59,2910
984,2006/2/13 0:59,2795
985,2006/2/13 1:59,2710
986,2006/2/13 2:59,2657.5
987,2006/2/13 3:59,2617.5
988,2006/2/13 4:59,2582.5
989,2006/2/13 5:59,2562.5
990,2006/2/13 6:59,2900
991,2006/2/13 7:59,2957.5
992,2006/2/13 8:59,2965
993,2006/2/13 9:59,2805
994,2006/2/13 10:59,2727.5
995,2006/2/13 11:59,2797.5
996,2006/2/13 12:59,2730
997,2006/2/13 13:59,2735
998,2006/2/13 14:59,2865
999,2006/2/13 15:59,2772.5
1000,2006/2/13 16:59,2697.5
1001,2006/2/13 17:59,2532.5
1002,2006/2/13 18:59,2490
1003,2006/2/13 19:59,2512.5
1004,2006/2/13 20:59,2522.5
1005,2006/2/13 21:59,2642.5
1006,2006/2/13 22:59,2937.5
1007,2006/2/13 23:59,2907.5
1008,2006/2/14 0:59,2790
1009,2006/2/14 1:59,2650
1010,2006/2/14 2:59,2642.5
1011,2006/2/14 3:59,2642.5
1012,2006/2/14 4:59,2620
1013,2006/2/14 5:59,2630
1014,2006/2/14 6:59,2867.5
1015,2006/2/14 7:59,2905
1016,2006/2/14 8:59,2902.5
1017,2006/2/14 9:59,2750
1018,2006/2/14 10:59,0
1019,2006/2/14 11:59,0
1020,2006/2/14 12:59,0
1021,2006/2/14 13:59,0
1022,2006/2/14 14:59,0
1023,2006/2/14 15:59,0
1024,2006/2/14 16:59,0
1025,2006/2/14 17:59,0
1026,2006/2/14 18:59,0
1027,2006/2/14 19:59,0
1028,2006/2/14 20:59,0
1029,2006/2/14 21:59,0
1030,2006/2/14 22:59,0
1031,2006/2/14 23:59,0
1032,2006/2/15 0:59,0
1033,2006/2/15 1:59,0
1034,2006/2/15 2:59,0
1035,2006/2/15 3:59,0
1036,2006/2/15 4:59,0
1037,2006/2/15 5:59,0
1038,2006/2/15 6:59,0
1039,2006/2/15 7:59,0
1040,2006/2/15 8:59,0
1041,2006/2/15 9:59,0
1042,2006/2/15 10:59,0
1043,2006/2/15 11:59,0
1044,2006/2/15 12:59,0
1045,2006/2/15 13:59,695
1046,2006/2/15 14:59,0
1047,2006/2/15 15:59,0
1048,2006/2/15 16:59,2297.5
1049,2006/2/15 17:59,2995
1050,2006/2/15 18:59,2937.5
1051,2006/2/15 19:59,2795
1052,2006/2/15 20:59,2772.5
1053,2006/2/15 21:59,2902.5
1054,2006/2/15 22:59,3035
1055,2006/2/15 23:59,2945
1056,2006/2/16 0:59,2917.5
1057,2006/2/16 1:59,2865
1058,2006/2/16 2:59,2767.5
1059,2006/2/16 3:59,2752.5
1060,2006/2/16 4:59,2655
1061,2006/2/16 5:59,2635
1062,2006/2/16 6:59,2922.5
1063,2006/2/16 7:59,2962.5
1064,2006/2/16 8:59,2997.5
1065,2006/2/16 9:59,2875
1066,2006/2/16 10:59,2757.5
1067,2006/2/16 11:59,2835
1068,2006/2/16 12:59,2745
1069,2006/2/16 13:59,2865
1070,2006/2/16 14:59,3110
1071,2006/2/16 15:59,3097.5
1072,2006/2/16 16:59,3157.5
1073,2006/2/16 17:59,2990
1074,2006/2/16 18:59,2935
1075,2006/2/16 19:59,2845
1076,2006/2/16 20:59,2870
1077,2006/2/16 21:59,3060
1078,2006/2/16 22:59,3190
1079,2006/2/16 23:59,3090
1080,2006/2/17 0:59,3045
1081,2006/2/17 1:59,2927.5
1082,2006/2/17 2:59,2830
1083,2006/2/17 3:59,2662.5
1084,2006/2/17 4:59,2567.5
1085,2006/2/17 5:59,2440
1086,2006/2/17 6:59,693.25
1087,2006/2/17 7:59,196.25
1088,2006/2/17 8:59,95.75
1089,2006/2/17 9:59,0
1090,2006/2/17 10:59,0
1091,2006/2/17 11:59,0
1092,2006/2/17 12:59,0
1093,2006/2/17 13:59,0
1094,2006/2/17 14:59,0
1095,2006/2/17 15:59,0
1096,2006/2/17 16:59,0
1097,2006/2/17 17:59,0
1098,2006/2/17 18:59,0
1099,2006/2/17 19:59,1660
1100,2006/2/17 20:59,2942.5
1101,2006/2/17 21:59,2962.5
1102,2006/2/17 22:59,3150
1103,2006/2/17 23:59,3070
1104,2006/2/18 0:59,2967.5
1105,2006/2/18 1:59,2840
1106,2006/2/18 2:59,2807.5
1107,2006/2/18 3:59,2755
1108,2006/2/18 4:59,2737.5
1109,2006/2/18 5:59,2810
1110,2006/2/18 6:59,3105
1111,2006/2/18 7:59,3125
1112,2006/2/18 8:59,3202.5
1113,2006/2/18 9:59,3075
1114,2006/2/18 10:59,2935
1115,2006/2/18 11:59,2837.5
1116,2006/2/18 12:59,2820
1117,2006/2/18 13:59,2942.5
1118,2006/2/18 14:59,3182.5
1119,2006/2/18 15:59,3202.5
1120,2006/2/18 16:59,3180
1121,2006/2/18 17:59,3067.5
1122,2006/2/18 18:59,2945
1123,2006/2/18 19:59,2897.5
1124,2006/2/18 20:59,2880
1125,2006/2/18 21:59,2985
1126,2006/2/18 22:59,3157.5
1127,2006/2/18 23:59,3115
1128,2006/2/19 0:59,3032.5
1129,2006/2/19 1:59,2980
1130,2006/2/19 2:59,2892.5
1131,2006/2/19 3:59,2835
1132,2006/2/19 4:59,2835
1133,2006/2/19 5:59,2820
1134,2006/2/19 6:59,3125
1135,2006/2/19 7:59,3130
1136,2006/2/19 8:59,3140
1137,2006/2/19 9:59,3002.5
1138,2006/2/19 10:59,2867.5
1139,2006/2/19 11:59,2812.5
1140,2006/2/19 12:59,2800
1141,2006/2/19 13:59,2955
1142,2006/2/19 14:59,3197.5
1143,2006/2/19 15:59,3202.5
1144,2006/2/19 16:59,3175
1145,2006/2/19 17:59,3072.5
1146,2006/2/19 18:59,2902.5
1147,2006/2/19 19:59,2927.5
1148,2006/2/19 20:59,2845
1149,2006/2/19 21:59,3005
1150,2006/2/19 22:59,3155
1151,2006/2/19 23:59,3025
1152,2006/2/20 0:59,2947.5
1153,2006/2/20 1:59,2862.5
1154,2006/2/20 2:59,2782.5
1155,2006/2/20 3:59,2717.5
1156,2006/2/20 4:59,2735
1157,2006/2/20 5:59,2762.5
1158,2006/2/20 6:59,3085
1159,2006/2/20 7:59,3105
1160,2006/2/20 8:59,3037.5
1161,2006/2/20 9:59,2840
1162,2006/2/20 10:59,1405
1163,2006/2/20 11:59,2792.5
1164,2006/2/20 12:59,2752.5
1165,2006/2/20 13:59,2845
1166,2006/2/20 14:59,3165
1167,2006/2/20 15:59,3150
1168,2006/2/20 16:59,3090
1169,2006/2/20 17:59,2965
1170,2006/2/20 18:59,2895
1171,2006/2/20 19:59,2825
1172,2006/2/20 20:59,2805
1173,2006/2/20 21:59,2990
1174,2006/2/20 22:59,3155
1175,2006/2/20 23:59,3035
1176,2006/2/21 0:59,2917.5
1177,2006/2/21 1:59,2845
1178,2006/2/21 2:59,2785
1179,2006/2/21 3:59,2770
1180,2006/2/21 4:59,2795
1181,2006/2/21 5:59,2857.5
1182,2006/2/21 6:59,3067.5
1183,2006/2/21 7:59,3042.5
1184,2006/2/21 8:59,3042.5
1185,2006/2/21 9:59,2855
1186,2006/2/21 10:59,2795
1187,2006/2/21 11:59,2810
1188,2006/2/21 12:59,2820
1189,2006/2/21 13:59,2922.5
1190,2006/2/21 14:59,3140
1191,2006/2/21 15:59,3005
1192,2006/2/21 16:59,2942.5
1193,2006/2/21 17:59,2835
1194,2006/2/21 18:59,2770
1195,2006/2/21 19:59,2772.5
1196,2006/2/21 20:59,2720
1197,2006/2/21 21:59,2827.5
1198,2006/2/21 22:59,3020
1199,2006/2/21 23:59,2962.5
1200,2006/2/22 0:59,2935
1201,2006/2/22 1:59,2890
1202,2006/2/22 2:59,2852.5
1203,2006/2/22 3:59,2785
1204,2006/2/22 4:59,2690
1205,2006/2/22 5:59,2690
1206,2006/2/22 6:59,2925
1207,2006/2/22 7:59,2900
1208,2006/2/22 8:59,2777.5
1209,2006/2/22 9:59,2737.5
1210,2006/2/22 10:59,2680
1211,2006/2/22 11:59,2750
1212,2006/2/22 12:59,2700
1213,2006/2/22 13:59,2865
1214,2006/2/22 14:59,3082.5
1215,2006/2/22 15:59,2942.5
1216,2006/2/22 16:59,2940
1217,2006/2/22 17:59,2835
1218,2006/2/22 18:59,2742.5
1219,2006/2/22 19:59,2705
1220,2006/2/22 20:59,2630
1221,2006/2/22 21:59,2782.5
1222,2006/2/22 22:59,3087.5
1223,2006/2/22 23:59,3060
1224,2006/2/23 0:59,2997.5
1225,2006/2/23 1:59,2910
1226,2006/2/23 2:59,2850
1227,2006/2/23 3:59,2832.5
1228,2006/2/23 4:59,2802.5
1229,2006/2/23 5:59,2835
1230,2006/2/23 6:59,3030
1231,2006/2/23 7:59,3100
1232,2006/2/23 8:59,3117.5
1233,2006/2/23 9:59,3007.5
1234,2006/2/23 10:59,2912.5
1235,2006/2/23 11:59,2885
1236,2006/2/23 12:59,2887.5
1237,2006/2/23 13:59,3050
1238,2006/2/23 14:59,3272.5
1239,2006/2/23 15:59,3202.5
1240,2006/2/23 16:59,3207.5
1241,2006/2/23 17:59,3050
1242,2006/2/23 18:59,3000
1243,2006/2/23 19:59,2912.5
1244,2006/2/23 20:59,2860
1245,2006/2/23 21:59,2965
1246,2006/2/23 22:59,3150
1247,2006/2/23 23:59,3080
1248,2006/2/24 0:59,2987.5
1249,2006/2/24 1:59,2907.5
1250,2006/2/24 2:59,2840
1251,2006/2/24 3:59,2802.5
1252,2006/2/24 4:59,2782.5
1253,2006/2/24 5:59,2757.5
1254,2006/2/24 6:59,3002.5
1255,2006/2/24 7:59,3037.5
1256,2006/2/24 8:59,3002.5
1257,2006/2/24 9:59,2890
1258,2006/2/24 10:59,2812.5
1259,2006/2/24 11:59,2907.5
1260,2006/2/24 12:59,2872.5
1261,2006/2/24 13:59,2967.5
1262,2006/2/24 14:59,3222.5
1263,2006/2/24 15:59,3207.5
1264,2006/2/24 16:59,3255
1265,2006/2/24 17:59,3135
1266,2006/2/24 18:59,3180
1267,2006/2/24 19:59,3072.5
1268,2006/2/24 20:59,2967.5
1269,2006/2/24 21:59,3077.5
1270,2006/2/24 22:59,3190
1271,2006/2/24 23:59,3077.5
1272,2006/2/25 0:59,3075
1273,2006/2/25 1:59,2997.5
1274,2006/2/25 2:59,2925
1275,2006/2/25 3:59,2847.5
1276,2006/2/25 4:59,2780
1277,2006/2/25 5:59,2740
1278,2006/2/25 6:59,2972.5
1279,2006/2/25 7:59,3132.5
1280,2006/2/25 8:59,3220
1281,2006/2/25 9:59,3152.5
1282,2006/2/25 10:59,3032.5
1283,2006/2/25 11:59,3092.5
1284,2006/2/25 12:59,3002.5
1285,2006/2/25 13:59,3097.5
1286,2006/2/25 14:59,3317.5
1287,2006/2/25 15:59,3272.5
1288,2006/2/25 16:59,3245
1289,2006/2/25 17:59,3165
1290,2006/2/25 18:59,3025
1291,2006/2/25 19:59,2952.5
1292,2006/2/25 20:59,2912.5
1293,2006/2/25 21:59,3057.5
1294,2006/2/25 22:59,3160
1295,2006/2/25 23:59,3160
1296,2006/2/26 0:59,3167.5
1297,2006/2/26 1:59,3102.5
1298,2006/2/26 2:59,3052.5
1299,2006/2/26 3:59,2935
1300,2006/2/26 4:59,2822.5
1301,2006/2/26 5:59,2822.5
1302,2006/2/26 6:59,3062.5
1303,2006/2/26 7:59,3170
1304,2006/2/26 8:59,3175
1305,2006/2/26 9:59,3067.5
1306,2006/2/26 10:59,3005
1307,2006/2/26 11:59,2977.5
1308,2006/2/26 12:59,2950
1309,2006/2/26 13:59,3027.5
1310,2006/2/26 14:59,3235
1311,2006/2/26 15:59,3185
1312,2006/2/26 16:59,3185
1313,2006/2/26 17:59,3102.5
1314,2006/2/26 18:59,3060
1315,2006/2/26 19:59,3002.5
1316,2006/2/26 20:59,2975
1317,2006/2/26 21:59,3102.5
1318,2006/2/26 22:59,3277.5
1319,2006/2/26 23:59,3215
1320,2006/2/27 0:59,3200
1321,2006/2/27 1:59,3097.5
1322,2006/2/27 2:59,3052.5
1323,2006/2/27 3:59,2947.5
1324,2006/2/27 4:59,2892.5
1325,2006/2/27 5:59,2907.5
1326,2006/2/27 6:59,3145
1327,2006/2/27 7:59,3117.5
1328,2006/2/27 8:59,3127.5
1329,2006/2/27 9:59,2942.5
1330,2006/2/27 10:59,2897.5
1331,2006/2/27 11:59,3050
1332,2006/2/27 12:59,2915
1333,2006/2/27 13:59,2985
1334,2006/2/27 14:59,3225
1335,2006/2/27 15:59,3230
1336,2006/2/27 16:59,3302.5
1337,2006/2/27 17:59,3227.5
1338,2006/2/27 18:59,3140
1339,2006/2/27 19:59,3062.5
1340,2006/2/27 20:59,2985
1341,2006/2/27 21:59,3120
1342,2006/2/27 22:59,3202.5
1343,2006/2/27 23:59,3117.5
1344,2006/2/28 0:59,3047.5
1345,2006/2/28 1:59,2990
1346,2006/2/28 2:59,2895
1347,2006/2/28 3:59,2782.5
1348,2006/2/28 4:59,2795
1349,2006/2/28 5:59,2862.5
1350,2006/2/28 6:59,3147.5
1351,2006/2/28 7:59,3165
1352,2006/2/28 8:59,2832.5
1353,2006/2/28 9:59,2992.5
1354,2006/2/28 10:59,2890
1355,2006/2/28 11:59,2272.5
1356,2006/2/28 12:59,0
1357,2006/2/28 13:59,2992.5
1358,2006/2/28 14:59,3210
1359,2006/2/28 15:59,3275
1360,2006/2/28 16:59,3305
1361,2006/2/28 17:59,3162.5
1362,2006/2/28 18:59,3087.5
1363,2006/2/28 19:59,3020
1364,2006/2/28 20:59,3010
1365,2006/2/28 21:59,3130
1366,2006/2/28 22:59,3290
1367,2006/2/28 23:59,3127.5
1368,2006/3/1 0:59,3065
1369,2006/3/1 1:59,2992.5
1370,2006/3/1 2:59,2997.5
1371,2006/3/1 3:59,2810
1372,2006/3/1 4:59,2767.5
1373,2006/3/1 5:59,2895
1374,2006/3/1 6:59,3132.5
1375,2006/3/1 7:59,3150
1376,2006/3/1 8:59,3207.5
1377,2006/3/1 9:59,3165
1378,2006/3/1 10:59,3065
1379,2006/3/1 11:59,3190
1380,2006/3/1 12:59,3057.5
1381,2006/3/1 13:59,3112.5
1382,2006/3/1 14:59,3317.5
1383,2006/3/1 15:59,3222.5
1384,2006/3/1 16:59,3252.5
1385,2006/3/1 17:59,3105
1386,2006/3/1 18:59,3005
1387,2006/3/1 19:59,2937.5
1388,2006/3/1 20:59,2907.5
1389,2006/3/1 21:59,3052.5
1390,2006/3/1 22:59,3305
1391,2006/3/1 23:59,3252.5
1392,2006/3/2 0:59,3137.5
1393,2006/3/2 1:59,3012.5
1394,2006/3/2 2:59,2950
1395,2006/3/2 3:59,2882.5
1396,2006/3/2 4:59,2872.5
1397,2006/3/2 5:59,2895
1398,2006/3/2 6:59,3160
1399,2006/3/2 7:59,3212.5
1400,2006/3/2 8:59,3250
1401,2006/3/2 9:59,2345
1402,2006/3/2 10:59,0
1403,2006/3/2 11:59,0
1404,2006/3/2 12:59,0
1405,2006/3/2 13:59,0
1406,2006/3/2 14:59,0
1407,2006/3/2 15:59,0
1408,2006/3/2 16:59,0
1409,2006/3/2 17:59,0
1410,2006/3/2 18:59,0
1411,2006/3/2 19:59,0
1412,2006/3/2 20:59,0
1413,2006/3/2 21:59,0
1414,2006/3/2 22:59,0
1415,2006/3/2 23:59,0
1416,2006/3/7 0:59,3245
1417,2006/3/7 1:59,3147.5
1418,2006/3/7 2:59,3130
1419,2006/3/7 3:59,3057.5
1420,2006/3/7 4:59,2897.5
1421,2006/3/7 5:59,2915
1422,2006/3/7 6:59,3252.5
1423,2006/3/7 7:59,3240
1424,2006/3/7 8:59,3292.5
1425,2006/3/7 9:59,3097.5
1426,2006/3/7 10:59,2995
1427,2006/3/7 11:59,3032.5
1428,2006/3/7 12:59,2927.5
1429,2006/3/7 13:59,3005
1430,2006/3/7 14:59,3260
1431,2006/3/7 15:59,3280
1432,2006/3/7 16:59,3317.5
1433,2006/3/7 17:59,3205
1434,2006/3/7 18:59,3150
1435,2006/3/7 19:59,3015
1436,2006/3/7 20:59,3002.5
1437,2006/3/7 21:59,3135
1438,2006/3/7 22:59,3322.5
1439,2006/3/7 23:59,3272.5
1440,2006/3/8 0:59,3250
1441,2006/3/8 1:59,3205
1442,2006/3/8 2:59,3130
1443,2006/3/8 3:59,2985
1444,2006/3/8 4:59,2962.5
1445,2006/3/8 5:59,2972.5
1446,2006/3/8 6:59,3335
1447,2006/3/8 7:59,3332.5
1448,2006/3/8 8:59,3370
1449,2006/3/8 9:59,3130
1450,2006/3/8 10:59,3067.5
1451,2006/3/8 11:59,3022.5
1452,2006/3/8 12:59,3047.5
1453,2006/3/8 13:59,752.5
1454,2006/3/8 14:59,3375
1455,2006/3/8 15:59,3380
1456,2006/3/8 16:59,3427.5
1457,2006/3/8 17:59,3287.5
1458,2006/3/8 18:59,3202.5
1459,2006/3/8 19:59,3152.5
1460,2006/3/8 20:59,3112.5
1461,2006/3/8 21:59,3257.5
1462,2006/3/8 22:59,3407.5
1463,2006/3/8 23:59,3330
1464,2006/3/9 0:59,3260
1465,2006/3/9 1:59,3182.5
1466,2006/3/9 2:59,3112.5
1467,2006/3/9 3:59,2972.5
1468,2006/3/9 4:59,2982.5
1469,2006/3/9 5:59,2990
1470,2006/3/9 6:59,3327.5
1471,2006/3/9 7:59,3367.5
1472,2006/3/9 8:59,3327.5
1473,2006/3/9 9:59,3117.5
1474,2006/3/9 10:59,3035
1475,2006/3/9 11:59,3120
1476,2006/3/9 12:59,3025
1477,2006/3/9 13:59,3137.5
1478,2006/3/9 14:59,3432.5
1479,2006/3/9 15:59,3345
1480,2006/3/9 16:59,3335
1481,2006/3/9 17:59,3157.5
1482,2006/3/9 18:59,3085
1483,2006/3/9 19:59,2962.5
1484,2006/3/9 20:59,2822.5
1485,2006/3/9 21:59,2990
1486,2006/3/9 22:59,3240
1487,2006/3/9 23:59,3182.5
1488,2006/3/10 0:59,3170
1489,2006/3/10 1:59,3147.5
1490,2006/3/10 2:59,3132.5
1491,2006/3/10 3:59,3027.5
1492,2006/3/10 4:59,3020
1493,2006/3/10 5:59,3010
1494,2006/3/10 6:59,3325
1495,2006/3/10 7:59,3357.5
1496,2006/3/10 8:59,3330
1497,2006/3/10 9:59,3207.5
1498,2006/3/10 10:59,2287.5
1499,2006/3/10 11:59,0
1500,2006/3/10 12:59,0
1501,2006/3/10 13:59,852.5
1502,2006/3/10 14:59,3437.5
1503,2006/3/10 15:59,3395
1504,2006/3/10 16:59,3340
1505,2006/3/10 17:59,3210
1506,2006/3/10 18:59,3135
1507,2006/3/10 19:59,3122.5
1508,2006/3/10 20:59,3025
1509,2006/3/10 21:59,3097.5
1510,2006/3/10 22:59,3410
1511,2006/3/10 23:59,3345
1512,2006/3/11 0:59,3292.5
1513,2006/3/11 1:59,3107.5
1514,2006/3/11 2:59,3097.5
1515,2006/3/11 3:59,3072.5
1516,2006/3/11 4:59,3002.5
1517,2006/3/11 5:59,3092.5
1518,2006/3/11 6:59,3337.5
1519,2006/3/11 7:59,3352.5
1520,2006/3/11 8:59,3315
1521,2006/3/11 9:59,3240
1522,2006/3/11 10:59,3165
1523,2006/3/11 11:59,3100
1524,2006/3/11 12:59,3045
1525,2006/3/11 13:59,3180
1526,2006/3/11 14:59,3450
1527,2006/3/11 15:59,3362.5
1528,2006/3/11 16:59,3347.5
1529,2006/3/11 17:59,3152.5
1530,2006/3/11 18:59,3152.5
1531,2006/3/11 19:59,3082.5
1532,2006/3/11 20:59,3020
1533,2006/3/11 21:59,3157.5
1534,2006/3/11 22:59,3345
1535,2006/3/11 23:59,3290
1536,2006/3/12 0:59,3210
1537,2006/3/12 1:59,3132.5
1538,2006/3/12 2:59,3082.5
1539,2006/3/12 3:59,3027.5
1540,2006/3/12 4:59,2955
1541,2006/3/12 5:59,2955
1542,2006/3/12 6:59,3287.5
1543,2006/3/12 7:59,3340
1544,2006/3/12 8:59,3407.5
1545,2006/3/12 9:59,3295
1546,2006/3/12 10:59,3207.5
1547,2006/3/12 11:59,3185
1548,2006/3/12 12:59,3125
1549,2006/3/12 13:59,3272.5
1550,2006/3/12 14:59,3527.5
1551,2006/3/12 15:59,3482.5
1552,2006/3/12 16:59,3467.5
1553,2006/3/12 17:59,3297.5
1554,2006/3/12 18:59,3255
1555,2006/3/12 19:59,3212.5
1556,2006/3/12 20:59,3152.5
1557,2006/3/12 21:59,3315
1558,2006/3/12 22:59,3507.5
1559,2006/3/12 23:59,3437.5
1560,2006/3/13 0:59,3362.5
1561,2006/3/13 1:59,3265
1562,2006/3/13 2:59,3212.5
1563,2006/3/13 3:59,3117.5
1564,2006/3/13 4:59,3065
1565,2006/3/13 5:59,3065
1566,2006/3/13 6:59,3365
1567,2006/3/13 7:59,3362.5
1568,2006/3/13 8:59,3412.5
1569,2006/3/13 9:59,3337.5
1570,2006/3/13 10:59,3275
1571,2006/3/13 11:59,3337.5
1572,2006/3/13 12:59,3252.5
1573,2006/3/13 13:59,3335
1574,2006/3/13 14:59,3575
1575,2006/3/13 15:59,3527.5
1576,2006/3/13 16:59,3512.5
1577,2006/3/13 17:59,3395
1578,2006/3/13 18:59,3227.5
1579,2006/3/13 19:59,3265
1580,2006/3/13 20:59,3157.5
1581,2006/3/13 21:59,3370
1582,2006/3/13 22:59,3580
1583,2006/3/13 23:59,3502.5
1584,2006/3/14 0:59,3470
1585,2006/3/14 1:59,3437.5
1586,2006/3/14 2:59,3407.5
1587,2006/3/14 3:59,3352.5
1588,2006/3/14 4:59,3167.5
1589,2006/3/14 5:59,3157.5
1590,2006/3/14 6:59,3442.5
1591,2006/3/14 7:59,3442.5
1592,2006/3/14 8:59,3527.5
1593,2006/3/14 9:59,3450
1594,2006/3/14 10:59,3377.5
1595,2006/3/14 11:59,3410
1596,2006/3/14 12:59,3275
1597,2006/3/14 13:59,3335
1598,2006/3/14 14:59,3557.5
1599,2006/3/14 15:59,3512.5
1600,2006/3/14 16:59,3520
1601,2006/3/14 17:59,3385
1602,2006/3/14 18:59,3347.5
1603,2006/3/14 19:59,3277.5
1604,2006/3/14 20:59,3200
1605,2006/3/14 21:59,3352.5
1606,2006/3/14 22:59,3582.5
1607,2006/3/14 23:59,3450
1608,2006/3/15 0:59,3425
1609,2006/3/15 1:59,3312.5
1610,2006/3/15 2:59,3320
1611,2006/3/15 3:59,3267.5
1612,2006/3/15 4:59,3180
1613,2006/3/15 5:59,3115
1614,2006/3/15 6:59,3380
1615,2006/3/15 7:59,3362.5
1616,2006/3/15 8:59,3357.5
1617,2006/3/15 9:59,3125
1618,2006/3/15 10:59,3160
1619,2006/3/15 11:59,3290
1620,2006/3/15 12:59,3192.5
1621,2006/3/15 13:59,3275
1622,2006/3/15 14:59,3542.5
1623,2006/3/15 15:59,3472.5
1624,2006/3/15 16:59,3547.5
1625,2006/3/15 17:59,3387.5
1626,2006/3/15 18:59,3282.5
1627,2006/3/15 19:59,3292.5
1628,2006/3/15 20:59,3210
1629,2006/3/15 21:59,3337.5
1630,2006/3/15 22:59,3557.5
1631,2006/3/15 23:59,3470
1632,2006/3/16 0:59,3482.5
1633,2006/3/16 1:59,3377.5
1634,2006/3/16 2:59,3372.5
1635,2006/3/16 3:59,3220
1636,2006/3/16 4:59,3157.5
1637,2006/3/16 5:59,3182.5
1638,2006/3/16 6:59,3482.5
1639,2006/3/16 7:59,3447.5
1640,2006/3/16 8:59,3447.5
1641,2006/3/16 9:59,3265
1642,2006/3/16 10:59,3102.5
1643,2006/3/16 11:59,3350
1644,2006/3/16 12:59,3217.5
1645,2006/3/16 13:59,3272.5
1646,2006/3/16 14:59,3535
1647,2006/3/16 15:59,3487.5
1648,2006/3/16 16:59,3467.5
1649,2006/3/16 17:59,3335
1650,2006/3/16 18:59,3272.5
